,text,location
4081,    bernie ie ie ie  hasn’t had any standout moments yet... an hour in.. #demdebate #demdebate2020 #democraticdebate,New York
4082,#democraticdebate is marijuana gateway drug??,New York
4083,#pandering @tomsteyer #invisiblewoman @amyklobuchar #pandering @petebuttigieg #mean @ewarren #dementia @joebiden #comedian @ bloomberg  # economy  @    bernie ie ie ie ie    bernie ie ie ie  you're #democrats2020 ladies &amp; gentlemen #democraticdebate #democratsaredestroyingamerica,New York
4084,this debate is the most rigged farce i’ve ever seen. the democratic party & dnc should be stripped of the word democratic for this monstrosity. cbs should be ashamed. #democraticdebate,New York
4085,amy wants to have a process. i think that's a great idea. just as long as it's not processed b/c that's un climate y. #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary,New York
4086,do not support @joebiden on # climate careforall - obamacare capitulated to the insurance lobby. we can do better! #demdebate2020 #democraticdebate,New York
4087,"amy, pete and warren are doing good in my opinion #demdebate #demdebate2020 #democraticdebate",New York
4088,a naked cowboy in every city #demdebate2020 #democraticdebate,New York
4089,it would help if the lead moderator was a political journalist with real journalism chops & not just oprah’s friend #democraticdebate ,New York
4090,"gotta say bloomberg bringing up coronavirus, our national anxiety, was a great move. #democraticdebate",New York
4091,how are we supposed to hear what they’re talking about if they don’t let anybody talk? they should be able to turn some of their mics off..... disrespectful... sheesh! #demdebate2020 #democraticdebate ,New York
4092,i think that he and amy will be out after saturday. i will miss amy. #democraticdebate,New York
4093,@jessecox dang a duel? this isn't burr vs hamilton @aoc @lindseyboylan @tamsenfadal @norahodonnell @billritter7 @jemelehill @its bloomberg hill @markruffalo @jamesgunn @scottderrickson @olivianuzzi @kaitlinmonte @jemelehill @mareea_rose @jessithebuckeye @chrisevans #democraticdebate ,New York
4094,ok hate me if you want but i’ve always agreed with  bloomberg  on this. sometimes people need a little push toward a  climate ier lifestyle. #democraticdebate,New York
4095,#democraticdebate #factcheck,New York
4096,finally someone is talking about the #coronavirusoutbreak #democraticdebate,New York
4097,some of the worst moderators i’ve ever seen. these ppl think they’re supposed to talk more than the candidates #democraticdebate,New York
4098,"naked cowboy reference, take a shot. #democraticdebate",New York
4099,"ummm ... bloomberg, i don't know how to tell you this, but nyc doesn't want or need a naked cowboy either. he can go to kansas for all we fucking care. #demdebate2020 #democraticdebate #debatenight #demdebate",New York
4100,naked cowboys for all!!! #demdebate2020 #democraticdebate #demdebatesc,New York
4101,#democraticdebate #demdebate only candidate talking about my problems and solutions is @    bernie ie ie ie ie    bernie ie ie ie  rest are group of charlatans presenting only the rich,New York
4102,@ bloomberg  bringing up #coronavirus is smart. and his smoking ban was genius. #demdebate2020 #democraticdebate #demdebate,New York
4103,@ewarren why?? #democraticdebate ,New York
4104,the moderators are ...not good? #democraticdebate,New York
4105,in case you were wondering here he is...#democraticdebate ,New York
4106,“what’s right for new york city is not necessarily what’s right for the rest of the country.” the same can be said about @ bloomberg  in a position of power. #democraticdebate #demdebate,New York
4107,.@ bloomberg  talk about how fast food companies and beverage companies target poor americans. talk about how the heart disease and the diabetes they cause are the number one killers of black people. that’s systemic racism #demdebate2020 #demdebate #democraticdebate,New York
4108,.@ bloomberg  i think there are more naked cowboys out there in the red states than you might guess. #democraticdebate,New York
4109,soda is more important than talking about disabled rights? @gayleking @ewarren @ bloomberg  @petebuttigieg @amyklobuchar #democraticdebate,New York
4110,just sitting here with my big gulp watching @ bloomberg  crushing it #democraticdebate #demdebate,New York
4111,one hundred and fifty million people! #democraticdebate ,New York
4112,bloomberg - they are going for the giant sodas. the naked cowboy joke fell flat. i swear he’s a robot. #demdebate2020 #democraticdebate,New York
4113,"truth!!! ""we have a major dental affordability crisis in the crisis.""--     bernie ie ie ie  #democraticdebate",New York
4114,hahahahahaha!! pete...bruh. #democraticdebate,New York
4115,#nakedcowboy getting a shoutout at the #democraticdebate!! congrats to him!,New York
4116,i’m not the only one thinking it... this audience for the #democraticdebate is a lil’.... off...,New York
4117,#democraticdebate #demdebate look at this charlatan @petebuttigieg he is a  economy  toy nothing sincere he is a bought candidate pushed by corporate media and  economy  he is not presenting me,New York
4118,last person to namecheck @clyburnsc06 is a rotten egg #demdebate2020 #democraticdebate #demdebate,New York
4119,thoughts on shutting off the mic when someone goes over time during the debates? #democraticdebate #justsaying,New York
4120,@amyklobuchar thinks rich kids are going to her free college and wants to put poor kids into low level  climate care jobs. this is some neo-liberal classist garbage. everyone is entitled to education. #demdebate #democraticdebate,New York
4121,".@amyklobuchar, you know how you fill those rural #homecare positions, make them good union jobs. #demdebate2020 #democraticdebate",New York
4122,@cbs how are we asking these democrats representatives about the black vote but democrats dont have any black representation all caucasian reps yet again... ugh #democraticdebate,New York
4123,"what gall pete has to mention the erasure of black people with power after all the black people were forced to drop out, and he somehow is still in this race? it's the literal definition of privilege. #demdebate10 #demdebate #democraticdebate #democraticdebate #democraticprimary",New York
4124,"stop with the jokes,  bloomberg . that’s klobuchar’s territory!!! #demdebate2020 #democraticdebate #demdebate",New York
4125,i’m not greedy; just remove interest and fees from student loans and we’re good. #democraticdebate #demdebate2020,New York
4126,this #democraticdebate is a dumpster fire,New York
4127,@amyklobuchar —she needs #chanel cosmetics as a sponsor to get better lip liner and color to her face if she still wants to wear that color. #petebuttigieg has the best eyebrows!! that’s really only connected to every debate. #demdebate2020 #democraticdebate,New York
4128,#amyklobuchar actually knowing about and bringing up and contrasting actual details of issues. can we handle that? #democraticdebate,New York
4129,#pandering @tomsteyer #pandering @amyklobuchar #pandering @petebuttigieg #mean @ewarren #dementia @joebiden #comedian @ bloomberg  # economy  @    bernie ie ie ie ie    bernie ie ie ie  you're #democrats2020 ladies &amp; gentlemen #democraticdebate #democratsaredestroyingamerica,New York
4130,doesn’t anyone know that bloomberg hired cathy black - like the editor of vogue to be chancellor in nyc and lasted liked three weeks . #    bernie ie ie ie ie    bernie ie ie ie  @    bernie ie ie ie ie    bernie ie ie ie  #democraticdebate,New York
4131,every time @tomsteyer mentions #reparations the moderator rushes to change topics. this is the second time over the last three debates that this has happened. have the moderators been instructed to not allow any conversations on reparations? #democraticdebate,New York
